wine_id,wine_name,wine_winery,wine_country,wine_region,wine_year,wine_type,wine_price,wine_alcohol
5158308,Brut Sauvignon Blanc,Oliver Zeter,Deutschland,Pfalz,2019,sparkling,14.0,0.0
1163966,Rosé d'Un Jour,Domaine Mark and Martial Angeli,Frankreich,Vin de France,2020,rosé,27.3,0.0
1584433,Chiaretto Garda Classico Miti,Roveglia,Italien,Garda,2015,rosé,8.9,0.0
4544685,Cara de Caraguilhes Rosé,Château de Caraguilhes,Frankreich,Corbières,2020,rosé,13.4,0.0
4200321,Blanc de Sers Brut Nature,Casata Monfort,Italien,Trentino,2018,sparkling,15.18,12.0
1152617,Lambrusco Salamino di Santa Croce Semisecco,Cavicchioli,Italien,Lambrusco Salamino di Santa Croce,N.V.,sparkling,7.4,9.5
1675968,Casarito Moscato d'Asti,Acquesi,Italien,Moscato d'Asti,2020,sparkling,11.1,5.0
4749359,Extra Dry,Bepin de Eto,Italien,Conegliano-Valdobbiadene Prosecco,2020,sparkling,12.9,11.5
1168619,Corail Côtes de Provence,Château de Roquefort,Frankreich,Côtes de Provence,2020,rosé,12.95,12.5
8302941,M-Use Collection Rosé Spumante Extra Dry,Pizzolato,Italien,Veneto,N.V.,sparkling,24.0,11.0
1909775,Pensée Sauvage,Domaine du Bon Remède,Frankreich,Ventoux,2020,rosé,7.01,0.0
1256296,Blanc de Blancs Brut Champagne Grand Cru 'Aÿ',Lallier,Frankreich,Champagne Grand Cru 'Aÿ',N.V.,sparkling,41.0,12.5
1614431,Colombelle Sélection Côtes de Gascogne Rosè,Plaimont,Frankreich,Côtes de Gascogne,2020,rosé,5.5,11.0
1179143,Cava Brut Nature Gran Reserva,Sumarroca,Spanien,Cava,2018,sparkling,8.99,12.0
5772902,Satèn,1701 Franciacorta,Italien,Franciacorta,N.V.,sparkling,30.45,12.5
1208175,Crémant d'Alsace Brut Prestige Millesimé,Paul Ginglinger,Frankreich,Crémant d'Alsace,2018,sparkling,14.5,0.0
2676162,Donna Cora Spumante,Antinori,Italien,Toscana,2011,sparkling,42.49,12.0
1780383,Roseri Valtenesi Chiaretto Rosato,Cà Maiol,Italien,Lombardia,2019,rosé,10.9,12.5
7774,Côtes-du-Rhône Rosé,E. Guigal,Frankreich,Côtes-du-Rhône,2018,rosé,11.9,13.5
2104900,Moncalvina Moscato d'Asti 'Canelli',Coppo,Italien,Moscato d'Asti,2019,sparkling,8.99,5.0
1215772,Laietà Gran Reserva Brut Nature,Alta Alella,Spanien,Cava,2016,sparkling,25.5,0.0
1156271,Blanc de Noirs Champagne,Eric Rodez,Frankreich,Schaumwein,N.V.,sparkling,48.9,12.0
4626739,Rosado,Can Axartell,Spanien,Mallorca,2020,rosé,14.99,0.0
2137992,Pettirosce Cerasuolo d'Abruzzo,Lunaria,Italien,Cerasuolo d'Abruzzo,2020,rosé,8.5,13.5
5492274,Vin de Frantz Rosé,Frantz Saumon,Frankreich,das Loiretal,2020,rosé,12.5,0.0
7197604,Amstramgram Grande Cuvée Cérès,Calmel & Joseph,Frankreich,Languedoc,2019,rosé,7.95,12.5
2848389,Bubbly Brut,Schneider,Deutschland,Pfalz,2015,sparkling,30.9,0.0
1150212,Franciacorta Dosage Zéro,Castello Bonomi,Italien,Franciacorta,2011,sparkling,36.5,12.5
1216875,Cuvée Prestige Brut Champagne,Serge Mathieu,Frankreich,Schaumwein,N.V.,sparkling,35.0,12.0
1161291,Saphir Saumur Brut Vintage,Bouvet-Ladubay,Frankreich,Saumur,2011,sparkling,10.9,0.0
1668317,Prosecco Treviso Brut,Le Contesse,Italien,Prosecco di Treviso,N.V.,sparkling,8.9,11.0
6796596,Lady of the House Pinotage Rosé,Bon Courage,Südafrika,Robertson,2020,rosé,8.45,0.0
1739434,Domaene Gobelsburg Rosé,Schloss Gobelsburg,Österreich,Niederösterreich,2020,rosé,8.6,12.0
1737949,Crémant de Bourgogne Blanc de Blancs,Domaine de la Creuze Noire,Frankreich,Crémant de Bourgogne,N.V.,sparkling,14.95,12.0
1171116,Cava Rosat Trepat,Agusti Torello Mata,Spanien,Cava,2018,sparkling,13.45,12.0
1385410,Blanc de Blancs Millésimé Champagne Grand Cru,Louis Casters,Frankreich,Champagne Grand Cru,2005,sparkling,36.95,12.0
2594509,Cava Brut Nature,Maria Rigol Ordi,Spanien,Cava,2017,sparkling,14.5,11.5
1836250,Classic Cuvée Brut,Court Garden,Vereinigtes Königreich,Sussex,2015,sparkling,32.28,12.0
6491140,Mystica Egri Rosa,St.Andrea,Ungarn,Eger,2020,rosé,8.85,0.0
1156,Brut Blanc De Blancs,Graham Beck,Südafrika,Robertson,2015,sparkling,22.9,12.0
3219989,Flute En Rosé,Casa Burti,Italien,Veneto,N.V.,sparkling,9.6,0.0
2208810,Reserva de la Música Brut Nature,Jané Ventura,Spanien,Cava,2015,sparkling,10.95,12.0
7352484,Rosé,Livio Felluga,Italien,Venezia Giulia,2018,rosé,15.9,0.0
1573861,Five Roses Salento,Leone de Castris,Italien,Salento,2020,rosé,8.25,0.0
1161573,Brachetto d'Acqui,La Gironda,Italien,Brachetto d'Acqui,2016,sparkling,10.9,0.0
1202919,Saturnino Rosato Negroamaro,Tenute Rubino,Italien,Salento,2020,rosé,7.95,12.5
1862869,Rosé de Saignée Brut Champagne,Fleury,Frankreich,Schaumwein,N.V.,sparkling,49.8,12.0
1174254,Brut Champagne Premier Cru,Cattier,Frankreich,Champagne Premier Cru,N.V.,sparkling,32.0,12.5
2488400,Negroamaro Kreos,Castello Monaci,Italien,Salento,2020,rosé,8.9,12.5
1231210,Château Romassan Rosé (Coeur de Grain),Domaines Ott,Frankreich,Bandol,2019,rosé,39.92,13.0
1664359,Cuvée de Réserve Blanc de Blancs Brut Champagne Premier Cru,Sadi Malot,Frankreich,Champagne Premier Cru,N.V.,sparkling,35.0,12.5
1629519,Coteaux d'Aix-en-Provence Cuvée Alexandre Rosé,Château Beaulieu,Frankreich,Coteaux d'Aix-en-Provence,2020,rosé,17.65,13.0
1305746,Rosé,Black Cottage,Neuseeland,Marlborough,2020,rosé,13.5,0.0
1157560,Secret de Léoube Rosé,Château Léoube,Frankreich,Côtes de Provence,2020,rosé,26.0,13.0
5406399,Rosé vom Opok,Sepp & Maria Muster,Österreich,Steiermark,2018,rosé,22.5,0.0
6332557,Cava Mitic 1908 Gran Reserva Brut Nature,Oriol Rossell,Spanien,Cava,2016,sparkling,15.05,12.0
3267460,Terre Verdiane Lambrusco Amabile 1813,Ceci,Italien,Emilia,N.V.,sparkling,7.2,11.0
2127981,Fortanina,Ariola,Italien,Emilia,N.V.,sparkling,7.49,7.0
1767050,Cerasuolo d'Abruzzo Rosé,Emidio Pepe,Italien,Cerasuolo d'Abruzzo,2019,rosé,35.0,0.0
9051220,Prosecco Treviso Frizzante Brut,Villa Sandi,Italien,Prosecco di Treviso,N.V.,sparkling,6.5,10.0
1542401,Leonia Brut Millesimato Pomino,Castello Pomino,Italien,Pomino,2014,sparkling,33.99,11.5
1213219,Valdobbiadene Prosecco,Casa Coste Piane,Italien,Conegliano-Valdobbiadene Prosecco,N.V.,sparkling,13.9,0.0
7334496,Lenga Pink,Avantis,Griechenland,Evia,2019,rosé,10.7,0.0
4972,Perlé,Ferrari,Italien,Trento,2014,sparkling,25.9,12.5
2388746,Valdobbiadene Prosecco Superiore Millesimato Extra Dry,Col de' Salici,Italien,Conegliano-Valdobbiadene Prosecco,2014,sparkling,11.64,0.0
3349230,Brut,Amisfield,Neuseeland,Central Otago,2016,sparkling,27.1,0.0
1136075,Cava Gran Reserva Brut Vintage,Segura Viudas,Spanien,Cava,2014,sparkling,9.65,12.0
7221172,Rosé Réserve Extra Brut,Kessler,Deutschland,Württemberg,2015,sparkling,21.82,0.0
1540801,Prosecco Treviso,Casa Gheller,Italien,Prosecco di Treviso,N.V.,sparkling,9.4,11.0
3112409,Empordà Collection Rosé,Castillo Perelada,Spanien,Empordà,2019,rosé,9.25,13.5
1231598,Rosato di Toscana Sbrancato,Tenuta Il Poggione,Italien,Toscana,2019,rosé,6.6,12.0
1261831,Rosado,Bodegas Care,Spanien,Cariñena,2019,rosé,5.75,13.5
3888458,Murmure Blanc de Blancs Brut Nature Champagne Premier Cru,J.L. Vergnon,Frankreich,Champagne Premier Cru,N.V.,sparkling,36.8,12.0
3566453,Rue du Sorbier Brut Champagne,Albert Levasseur,Frankreich,Schaumwein,N.V.,sparkling,28.9,12.0
2705515,Brut,Equipe 5,Italien,Oltrepo Pavese Metodo Classico,N.V.,sparkling,14.9,0.0
5683127,Agiorgitiko 4-6H,Gaía,Griechenland,Peloponnesos,2020,rosé,9.5,0.0
89657,Brut Réserve Champagne,Boizel,Frankreich,Schaumwein,N.V.,sparkling,48.54,12.0
9618321,Garden Spritz,CHANDON Argentina,Argentinien,Mendoza,N.V.,sparkling,19.9,11.5
4843307,Moxie Sparkling Shiraz,Dowie Doole,Australien,McLaren Vale,N.V.,sparkling,17.95,0.0
1248507,Winemaker's Selection Rosé,Portada,Portugal,Lissabon,2020,rosé,6.66,0.0
3234585,Etna Rosato,Girolamo Russo,Italien,Ätna,2020,rosé,19.9,0.0
2036054,Fleur de L'Europe Brut Nature Champagne,Fleury,Frankreich,Schaumwein,N.V.,sparkling,39.0,0.0
7188196,Aurea Gran Rosé,Tenuta Ammiraglia,Italien,Toscana,2018,rosé,39.99,0.0
2931977,Charles VII Blanc de Noirs Brut Champagne,Canard-Duchêne,Frankreich,Schaumwein,N.V.,sparkling,44.9,0.0
2360828,Cuvée Privée Crémant de Loire Brut Rosé,Ackerman,Frankreich,Crémant de Loire,N.V.,sparkling,12.5,12.0
3121285,Siller,Sauska,Ungarn,Villány,2020,rosé,7.9,0.0
1296309,Rosé,Domaine Houchart,Frankreich,Côtes de Provence,2020,rosé,7.5,13.5
1124810,Rosado,Cuatro Pasos,Spanien,Bierzo,2020,rosé,7.42,0.0
2848389,Bubbly Brut,Schneider,Deutschland,Pfalz,2014,sparkling,13.9,0.0
4094246,Tenuta Montenisa 'Marchese Antinori' Brut Rosé,Antinori,Italien,Franciacorta,N.V.,sparkling,34.99,12.5
4588268,Amico Filò,Paladin,Italien,delle Venezie,N.V.,sparkling,6.43,10.5
6401387,Audax Zero.3 Millesimato Valdobbiadene Prosecco Superiore,Bortolomiol,Italien,Conegliano-Valdobbiadene Prosecco,2019,sparkling,9.35,11.0
1163215,Cirò Rosato (Segno),Librandi,Italien,Cirò,2019,rosé,5.95,13.0
1575483,Brisefer Collection Extra Brut Champagne,Dehours,Frankreich,Schaumwein,2012,sparkling,48.0,0.0
1150696,Franciacorta Nature Edizione,Barone Pizzini,Italien,Franciacorta,2016,sparkling,27.9,0.0
3683997,Lumière de Provence Rosé,Estandon,Frankreich,Provence,2020,rosé,10.0,13.0
2413013,Bardolino Chiaretto,Menegotti,Italien,Bardolino Chiaretto,2019,rosé,7.5,0.0
8524271,Rosé,Dr. Bürklin-Wolf,Deutschland,Pfalz,2020,rosé,12.25,11.5
84186,Blanc de Noir,Dr. Von Bassermann-Jordan,Deutschland,Pfalz,2019,sparkling,9.5,12.0
5803518,Aire de Protos,Protos,Spanien,Cigales,2019,rosé,12.14,13.5
1315162,Brut Champagne,Nomine-Renard,Frankreich,Schaumwein,N.V.,sparkling,24.0,12.5
1223670,Cuvée del Fondatore Valdobbiadene Prosecco Superiore Millesimato Brut,Valdo,Italien,Conegliano-Valdobbiadene Prosecco,2018,sparkling,9.5,12.0
3113689,Cava Brut Stars Touch Of Rosé,Castillo Perelada,Spanien,Cava,2018,sparkling,13.9,11.5
1699180,Tempranillo - Cabernet Sauvignon Rosado,Viñas del Vero,Spanien,Somontano,2019,rosé,7.44,13.0
1875944,Dis Vin Secret Champagne,Francoise Bedel,Frankreich,Schaumwein,N.V.,sparkling,41.2,12.5
2558062,Franciacorta Brut,Bellavista,Italien,Franciacorta,2010,sparkling,49.9,12.5
1202983,Bandol Rosé,Domaine de la Tour du Bon,Frankreich,Bandol,2019,rosé,18.9,0.0
1162237,Moscatel Espumante Rosé,Aurora,Brasilien,Serra Gaúcha,2020,sparkling,11.25,0.0
5123553,Les Rocheforts Blanc de Blancs Champagne Premier Cru,Etienne Calsac,Frankreich,Champagne Premier Cru,N.V.,sparkling,42.0,12.0
4255427,Moxxe Pinot Grigio - Verduzzo Brut,Masi,Frankreich,Champagne Premier Cru,2020,sparkling,14.77,0.0
1663636,Riesling Brut,Barth,Deutschland,Rheingau,N.V.,sparkling,16.65,11.5
1253426,Gran Caus Rosat,Can Ràfols dels Caus,Spanien,Penedès,2019,rosé,14.6,13.5
1698459,Bardolino Chiaretto,Gorgo,Italien,Bardolino Chiaretto,2020,rosé,7.5,12.0
1422062,Brut Reserve,Colmant,Südafrika,Franschhoek,N.V.,sparkling,21.9,12.0
2400975,Mo Prosecco Treviso (Extra Dry),Mionetto,Italien,Prosecco di Treviso,N.V.,sparkling,9.99,11.0
2814396,Prosecco Brut,Cielo e Terra,Italien,Prosecco,N.V.,sparkling,6.8999999999999995,11.0
1853883,Grande Cuvée Crémant de Limoux Brut,Antech,Frankreich,Crémant de Limoux,2018,sparkling,14.94,0.0
2361404,Rosé d’une Nuit,Château La Coste,Frankreich,Coteaux d'Aix-en-Provence,2020,rosé,11.9,13.5
8473685,Blanc de Noirs,Roebuck,Vereinigtes Königreich,Sussex,2015,sparkling,49.88,0.0
2334351,Rosé vom Spätburgunder,Salwey,Deutschland,Baden,2020,rosé,9.95,12.0
6428897,Zweigelt Rosé,Weingut Bründlmayer,Österreich,Kamptal,2020,rosé,12.99,12.0
1239428,Conegliano Valdobbiadene Prosecco Superiore Brut,Le Manzane,Italien,Conegliano-Valdobbiadene Prosecco,N.V.,sparkling,8.48,11.5
1575524,Trias Cévenol Gris,Cave de Lablachère,Frankreich,Rhone Valley,2020,rosé,5.5,0.0
1387053,Millésimé Brut Champagne Premier Cru,Nicolas Maillart,Frankreich,Schaumwein,2012,sparkling,43.9,12.5
23075,Sancerre Rosé,Pascal Jolivet,Frankreich,Sancerre,2018,rosé,19.11,12.5
3969061,Orange de Noirs,Costador,Spanien,Catalunya,2018,rosé,18.7,0.0
1399614,Jacques Bruére Cuvée Rosé Brut,Bon Courage,Südafrika,Robertson,2012,sparkling,15.9,11.9
2312957,Première de Figuière Rosé,Figuière,Frankreich,Côtes de Provence,2020,rosé,11.9,13.0
7254661,Ars Collecta Gran Reserva Blanc de Noirs,Codorníu,Spanien,Cava,2015,sparkling,24.01,11.5
4255427,Moxxe Pinot Grigio - Verduzzo Brut,Masi,Spanien,Cava,2018,sparkling,14.77,12.0
2168293,Pinot Brut,Menger-Krug,Deutschland,Pfalz,N.V.,sparkling,11.99,13.0
4667108,Cuvée Château Rosé,Château Les Crostes,Frankreich,Côtes de Provence,2020,rosé,16.95,0.0
5811027,Blanc de Blanc Brut,Raumland,Deutschland,Rheinhessen,2010,sparkling,34.95,12.0
2304416,Franciacorta Rosé,Bellavista,Italien,Franciacorta,2013,sparkling,57.0,12.5
5857804,Blanc de Noirs Brut Champagne,Mandois,Frankreich,Schaumwein,2015,sparkling,39.95,0.0
6276766,Millesimato Pas Dosé,Contratto,Italien,Vino d'Italia,2015,sparkling,22.9,12.5
17391,Cuvée Rubis Brut Champagne Premier Cru,Vilmart & Cie,Frankreich,Champagne Premier Cru,N.V.,sparkling,49.9,12.0
2400576,Circumstance Cape Coral Mourvèdre Rosé,Waterkloof,Südafrika,Stellenbosch,2020,rosé,17.02,13.0
1505596,Cistercien Rosé,Schloss Gobelsburg,Österreich,Niederösterreich,2018,rosé,15.19,12.0
2006805,Krone Vintage Rosé Cuvée Brut,Twee Jonge Gezellen,Südafrika,Western Cape,2019,sparkling,16.95,12.0
1149475,Flavè Brut Rosato,Bepin de Eto,Italien,Veneto,2020,sparkling,11.9,12.5
1586661,Rosé,Epoch Estate,Vereinigte Staaten,Paso Robles,2019,rosé,33.0,0.0
6634630,Ordinaire,Claus Preisinger,Österreich,Burgenland,2020,sparkling,20.9,0.0
4238759,Syltbar Il Concerto Rosé,San Simone,Italien,Friuli-Venezia Giulia,N.V.,sparkling,19.95,11.5
1157800,Cava Microcosmos Rosé Brut Nature,Llopart,Spanien,Cava,2016,sparkling,22.11,11.5
1757141,Saint Germain Brut,Firriato,Italien,Terre Siciliane,N.V.,sparkling,8.9,12.0
1370993,Les Clans Rosé,Château d'Esclans,Frankreich,Côtes de Provence,2015,rosé,69.0,14.0
1915333,Cava Blanca Cusiné,Parés Baltà,Spanien,Cava,2011,sparkling,21.95,0.0
1422248,Zweigelt Langenloiser Rosé,Weingut Bründlmayer,Österreich,Niederösterreich,2019,rosé,9.7,12.0
1797040,RosesRoses,Ottella,Italien,Veneto,2019,rosé,10.9,12.0
23373,Rosamara (Valtenesi Chiaretto),Costaripa,Italien,Lombardia,2020,rosé,12.2,13.0
6827065,Prosecco,Brilla,Italien,Prosecco,N.V.,sparkling,9.69,0.0
3497232,360° Pet Nat,Geyerhof,Österreich,Kremstal,2017,sparkling,27.5,0.0
1155,Brut Rosé (Chardonnay - Pinot Noir),Graham Beck,Südafrika,Robertson,2017,rosé,19.9,12.0
1149020,Rioja Rosado,Baron de Ley,Spanien,Rioja,2020,rosé,5.95,13.5
18981,Pelorus Brut,Cloudy Bay,Neuseeland,Marlborough,N.V.,sparkling,22.88,13.0
1628204,Sior Piero Valdobbiadene Prosecco Superiore,V8+,Italien,Conegliano-Valdobbiadene Prosecco,N.V.,sparkling,13.37,11.5
1225554,Cabernet d'Anjou,Les Terriades,Frankreich,Cabernet d'Anjou,2019,rosé,6.5,0.0
77755,Bandol Rosé,Château de Pibarnon,Frankreich,Bandol,2019,rosé,27.9,13.5
87838,Rosé,Triennes,Frankreich,Var,2020,rosé,7.9,13.0
1150769,Franciacorta Saten Brut,Ferghettina,Italien,Franciacorta,2017,sparkling,23.5,12.5
1179142,Cava Brut Reserva,Sumarroca,Spanien,Cava,2015,sparkling,8.99,11.9
1596917,Franciacorta Rosé Brut,Ricci Curbastro,Italien,Franciacorta,N.V.,sparkling,23.9,12.5
2074733,Leverano Rosato,Vecchia Torre,Italien,Leverano,2020,rosé,5.0,0.0
1155,Brut Rosé (Chardonnay - Pinot Noir),Graham Beck,Südafrika,Robertson,2015,rosé,22.9,12.7
5445287,Le Dessous de la Cabane Brut Rosé Champagne,Jeaunaux-Robin,Frankreich,Schaumwein,N.V.,sparkling,38.0,0.0
4564292,Ancestral,Claus Preisinger,Österreich,Burgenland,2020,sparkling,19.2,0.0
1245080,Crémant de Bourgogne Brut Rosé,Paul Delane,Frankreich,Bourgogne,N.V.,sparkling,13.45,12.0
5676292,1919 Riserva Extra Brut,Kettmeir,Italien,Südtirol - Alto Adige,2014,sparkling,39.9,0.0
1978024,Barbazul Rosado,Huerta de Albala,Spanien,Cádiz,2016,rosé,8.9,15.0
1233113,Tradition Brut,Villiera,Südafrika,Stellenbosch,N.V.,sparkling,17.95,12.0
5788440,Merlot Rosé Trocken,Karl Pfaffmann,Deutschland,Pfalz,2020,rosé,6.49,0.0
1168186,Garbèl Prosecco Brut,Adami,Italien,Prosecco di Treviso,N.V.,sparkling,10.22,11.0
38714,White Grenache,Gallo Family Vineyards,Vereinigte Staaten,Kalifornien,2020,rosé,6.53,10.5
2637102,Tinta (Barocca) Rosé,Allesverloren,Südafrika,Swartland,2019,rosé,7.9,13.5
5883053,Madam Côtes de Provence Rosé,Domaine de Cantarelle,Frankreich,Côtes de Provence,2018,rosé,11.6,0.0
2096468,Geheimrat J Riesling Klassische Flaschengärung Sekt Brut,Weingüter Wegeler,Deutschland,Rheingau,2015,sparkling,29.9,12.5
8677208,Réserve Extra Brut Champagne,Jacques Lassaigne,Frankreich,Schaumwein,N.V.,sparkling,36.0,12.5
1206190,Fields Prosecco Brut,Pizzolato,Italien,Prosecco,N.V.,sparkling,9.8,11.0
1580044,Trillians Sparkling Red,Pauletts,Australien,Clare Valley,N.V.,sparkling,18.77,0.0
6402485,Steren Rosé Trocken,Bürgerspital,Deutschland,Würzburg,2020,rosé,8.89,0.0
1855816,Mourvèdre Rosé,Babylonstoren,Südafrika,Küstenregion,2021,rosé,14.95,13.0
5161055,Methode Traditionelle Extra Brut,Gibbston Valley,Neuseeland,Central Otago,N.V.,sparkling,24.68,0.0
2319614,Tradition Brut Champagne,Tarlant,Frankreich,Schaumwein,N.V.,sparkling,36.0,12.0
2428282,Rosé Brut Saumur,Bouvet-Ladubay,Frankreich,Saumur,N.V.,sparkling,13.663333333333334,12.5
6096472,Ballerine Brut Étoile Rosé,Gérard Bertrand,Frankreich,Crémant de Limoux,N.V.,sparkling,40.7,13.0
3683997,Lumière de Provence Rosé,Estandon,Frankreich,Provence,2019,rosé,23.0,12.5
1215772,Laietà Gran Reserva Brut Nature,Alta Alella,Spanien,Cava,2017,sparkling,23.0,12.0
1171116,Cava Rosat Trepat,Agusti Torello Mata,Spanien,Cava,2017,sparkling,13.45,12.0
1587517,Fantini Cerasuolo d'Abruzzo,Farnese,Italien,Abruzzo,2019,rosé,5.57,13.0
1978024,Barbazul Rosado,Huerta de Albala,Spanien,Cádiz,2018,rosé,8.9,15.0
1422248,Zweigelt Langenloiser Rosé,Weingut Bründlmayer,Österreich,Niederösterreich,2020,rosé,9.7,11.5
1244658,Cuvée Prestige Brut Champagne,Collard Picard,Frankreich,Schaumwein,N.V.,sparkling,42.0,12.5
7615062,Casa Conde de Haro Cava Brut Reserva,Muga,Spanien,Cava,2017,sparkling,22.5,0.0
1895335,Rosé Spumante,Pratello,Italien,Lugana,N.V.,sparkling,25.5,0.0
1989071,Lambrusco Metodo Ancestrale,Albinea Canali,Frankreich,Blanquette méthode ancestrale,N.V.,sparkling,7.58,0.0
1619128,Viña Albali Tempranillo Rosado,Félix Solís,Spanien,Valdepeñas,2020,rosé,4.16,0.0
1958383,Pinot Grigio Veneto Rosé,Torresella,Italien,Veneto,2020,rosé,6.99,12.0
1694407,Chiaretto Garda Classico Rosé,Cà Maiol,Italien,Garda,2018,rosé,9.75,8.0
6826202,Extra Brut Champagne,Gosset,Frankreich,Schaumwein,N.V.,sparkling,29.5,12.0
8248609,Pas Dosé,Kettmeir,Italien,Südtirol - Alto Adige,2016,sparkling,31.9,0.0
4027753,Millesimato Extra Dry Prosecco,Paladin,Italien,Prosecco,2019,sparkling,11.92,11.0
6398474,Ancestral Montonega,Can Sumoi,Spanien,Catalunya,2018,sparkling,11.95,9.5
79160,Grand Brut Champagne,Perrier-Jouët,Frankreich,Schaumwein,N.V.,sparkling,35.34,12.0
1147838,Kaapse Vonkel Brut,Simonsig,Südafrika,Western Cape,2018,sparkling,12.9,12.0
1742410,Feudo Riviera del Garda Bresciane Chiaretto,Feliciana,Italien,Garda,2020,rosé,9.49,13.0
1154691,Familia Oliveda Cava Brut Rosado,Freixa Rigau,Spanien,Cava,N.V.,sparkling,8.9,11.5
1228821,Brut Reserva,Torelló,Spanien,Cava,2013,sparkling,18.74,12.0
1226647,Le Rosé Gaul,Matthias Gaul,Deutschland,Pfalz,2020,rosé,8.4,0.0
1700178,Réserve Cuvée Virginie,Château Angueiroun,Frankreich,Côtes de Provence,2018,rosé,13.5,0.0
6500044,Stilrose,Santa Margherita,Italien,Trentino,2020,rosé,11.07,12.5
2048388,Brut Origine Champagne,Tribaut Schloesser,Frankreich,Schaumwein,N.V.,sparkling,29.95,12.5
7428232,Lion and the Lily Rosé,Tutiac,Frankreich,Bordeaux,2020,rosé,8.95,0.0
7930722,Sangiovese Rosé,Biorebe,Italien,Vino d'Italia,2020,rosé,3.99,0.0
1872859,Extra Brut Champagne,Billecart-Salmon,Frankreich,Schaumwein,N.V.,sparkling,40.0,12.0
1829739,Cabernet Sauvignon Rosado,Enate,Spanien,Somontano,2017,rosé,8.04,14.0
1277564,Côtes de Provence Rosé,Château de Gairoird,Frankreich,Côtes de Provence,2020,rosé,8.8,13.0
2358647,Franciacorta Extra Brut,Lo Sparviere,Italien,Franciacorta,N.V.,sparkling,40.88,12.5
1572587,Avaniel Rosado,Monteabellon,Spanien,Ribera del Duero,2019,rosé,7.9,0.0
2351961,Rosato Frizzante,Le Carline,Italien,Veneto,N.V.,sparkling,7.95,0.0
1957914,Riesling Sekt Extra Dry,Dr. Loosen,Deutschland,Mosel,N.V.,sparkling,10.99,12.0
4713746,Cuvée 28+ Rosé,Rotari,Italien,Trento,N.V.,sparkling,12.6,12.0
7268363,Bulles,Philippe Pacalet,Frankreich,Bourgogne,2019,sparkling,46.59,0.0
1180043,Villányi Rosé,Sauska,Ungarn,Villány,2020,rosé,6.9,0.0
1126256,Capesecco Rosé,Du Toitskloof,Südafrika,Western Cape,N.V.,sparkling,5.4,12.5
1185763,‘61 Franciacorta Rosé,Guido Berlucchi,Italien,Franciacorta,N.V.,sparkling,19.99,12.5
1209709,Brut Tradition Champagne,Gardet,Frankreich,Schaumwein,N.V.,sparkling,29.96,12.0
1652160,Luberon Rosé,Château la Canorgue,Frankreich,Luberon,2019,rosé,14.6,13.0
1210049,Dei Casel Extra Dry Valdobbiadene Prosecco Superiore,Adami,Italien,Conegliano-Valdobbiadene Prosecco,N.V.,sparkling,13.9,11.0
2481154,Castel del Monte Rosé,Rivera,Italien,Castel del Monte,2019,rosé,7.9,12.0
1307718,Lambrusco di Modena Secco,Opera02 di Ca’ Montanari,Italien,Modena,N.V.,sparkling,11.4,11.0
1231210,Château Romassan Rosé (Coeur de Grain),Domaines Ott,Frankreich,Bandol,2013,rosé,39.92,13.0
7634159,Lo Fred de Ponent Brut Reserva,Raimat,Spanien,Cava,N.V.,sparkling,14.45,12.0
1280422,Cerasuolo d'Abruzzo Rosé (Unico),Tenuta Ulisse,Italien,Cerasuolo d'Abruzzo,2020,rosé,8.9,13.0
7786,Tavel,E. Guigal,Frankreich,Tavel,2010,rosé,12.51,0.0
1629455,Hugues de Coulmet Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger',Pierre Moncuit,Frankreich,Champagne Grand Cru 'Le Mesnil-sur-Oger',N.V.,sparkling,27.0,12.0
1424605,Schmätterling,Ziereisen,Deutschland,Baden,2019,rosé,6.9,12.0
1264970,Cava Reserva Brut Nature,Bertha,Spanien,Cava,2017,sparkling,13.72,11.5
2564406,Chiaretto,Pratello,Italien,Garda,2017,rosé,8.95,0.0
