,wine_name,wine_winery,wine_country,wine_region,wine_year,wine_type,wine_price,wine_alcohol,wine_thumb,wine_url,wine_seller
542,Grüner Veltliner Ried Lamm Erste Lage ÖTW Doppelmagnum,Schloss Gobelsburg, Österreich ,Kamptal, 2019 ,white,185.0,13.5,https://www.wein-direktimport.de/media/image/66/db/4e/Ried-Lamm-3000-ml-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/kamptal/weingut-schloss-gobelsburg/3820/2019-gruener-veltliner-ried-lamm-erste-lage-oetw-doppelmagnum?c=559,1
543,Sauvignon Blanc trocken,Weingut Oliver Zeter, Deutschland ,Pfalz, 2020 ,white,11.9,12.5,https://www.wein-direktimport.de/media/image/e1/8c/5a/2019-Sauvignon-blanc-normal_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/oliver-zeter/3811/2020-sauvignon-blanc-trocken?c=559,1
544,Sauvignon Blanc trocken -B-,Weingut Metzger, Deutschland ,Pfalz, 2020 ,white,8.9,12.0,https://www.wein-direktimport.de/media/image/92/84/42/Sauvignon-Blanc-ZIPPc5byQKqQBy7w_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/uli-metzger/3817/2020-sauvignon-blanc-trocken-b?c=559,1
545,Riesling trocken Deidesheimer Grainhübel GG Doppelmagnum,Weingut von Winning, Deutschland ,Pfalz, 2018 ,white,120.0,13.0,https://www.wein-direktimport.de/media/image/9a/86/c7/Grainh-bel-DMG-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/weingut-von-winning/3802/2018-riesling-trocken-deidesheimer-grainhuebel-gg-doppelmagnum?c=559,1
546,"Riesling Kabinett Kinheimer Rosenberg, grüne Kapsel",Weingut Markus Molitor, Deutschland ,Mosel, 2018 ,white,15.9,9.5,/themes/Frontend/WeinDirektimport/frontend/_public/src/img/no-picture.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/3767/2018-riesling-kabinett-kinheimer-rosenberg-gruene-kapsel?c=559,1
547,Riesling Smaragd „Ried Kellerberg“,Weingut Emmerich Knoll, Österreich ,Wachau, 2019 ,white,39.0,13.0,https://www.wein-direktimport.de/media/image/d1/c7/86/Riesling-Ried-Kellerberg-Smaragd-2019ZIPMVYWG1Y0rOKuc_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3751/2019-riesling-smaragd-ried-kellerberg?c=559,1
548,Riesling Smaragd „Ried Kellerberg“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau, 2019 ,white,79.0,13.0,https://www.wein-direktimport.de/media/image/24/ef/c7/RIESLING-Kellerberg-Smaragd-Magnum-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3752/2019-riesling-smaragd-ried-kellerberg-magnum?c=559,1
549,"Grüner Veltliner ""Ried Kreutles"" Smaragd Magnum",Weingut Emmerich Knoll, Österreich ,Wachau, 2019 ,white,59.0,13.5,https://www.wein-direktimport.de/media/image/0f/49/1d/GR-NER-Veltliner-Smaragd-Kreutles-Magnum-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3748/2019-gruener-veltliner-ried-kreutles-smaragd-magnum?c=559,1
550,Riesling Smaragd „Ried Loibenberg“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau, 2017 ,white,79.0,13.5,https://www.wein-direktimport.de/media/image/c1/63/89/2017-Riesling-Loibenberg-MAGNUM-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3733/2017-riesling-smaragd-ried-loibenberg-magnum?c=559,1
551,"Grüner Veltliner ""Ried Kreutles"" Smaragd",Weingut Emmerich Knoll, Österreich ,Wachau, 2019 ,white,28.0,13.5,https://www.wein-direktimport.de/media/image/64/d7/98/GV-Ried-Kreutles-Smaragd-2019ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3747/2019-gruener-veltliner-ried-kreutles-smaragd?c=559,1
552,"Grüner Veltliner Smaragd ""Vinothekfüllung""",Weingut Emmerich Knoll, Österreich ,Wachau, 2007 ,white,74.0,14.0,https://www.wein-direktimport.de/media/image/69/81/51/2007-GV-Vinothekf-llung-SmaragdZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3739/2007-gruener-veltliner-smaragd-vinothekfuellung?c=559,1
553,Riesling Smaragd „Ried Schütt“,Weingut Emmerich Knoll, Österreich ,Wachau, 2007 ,white,64.0,13.5,https://www.wein-direktimport.de/media/image/de/fe/f8/2007-Riesling-Ried-Sch-tt-SmaragdZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3740/2007-riesling-smaragd-ried-schuett?c=559,1
554,Riesling Smaragd „Ried Loibenberg“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau, 2019 ,white,79.0,13.5,https://www.wein-direktimport.de/media/image/27/c7/5b/Riesling-Ried-Loibenberg-Smaragd-MAGNUM-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3750/2019-riesling-smaragd-ried-loibenberg-magnum?c=559,1
555,Riesling Smaragd „Ried Loibenberg“,Weingut Emmerich Knoll, Österreich ,Wachau, 2019 ,white,39.0,13.5,https://www.wein-direktimport.de/media/image/ff/47/f2/Riesling-Ried-Loibenberg-Smaragd-2019ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3749/2019-riesling-smaragd-ried-loibenberg?c=559,1
556,Hauswein Weiß Literflasche,Weingut Metzger, Deutschland ,Pfalz, 2020 ,white,5.9,11.5,https://www.wein-direktimport.de/media/image/06/32/e8/HW-Weiss-2020-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/uli-metzger/3709/2020-hauswein-weiss-literflasche?c=559,1
557,Pinot Blanc *** Wehlener Klosterberg,Weingut Markus Molitor, Deutschland ,Mosel, 2018 ,white,45.0,13.0,https://www.wein-direktimport.de/media/image/16/66/d9/PB-xxx-Wehlener-Klosterberg_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/3688/2018-pinot-blanc-wehlener-klosterberg?c=559,1
558,Pinot Bianco 'Eichhorn',Manincor, Italien ,Südtirol/Alto Adige, 2019 ,white,25.4,13.5,https://www.wein-direktimport.de/media/image/bd/31/10/EichhornZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/suedtirol/manincor/3701/2019-pinot-bianco-eichhorn?c=559,1
559,Riesling Smaragd „Ried Loibenberg“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau, 2016 ,white,79.0,13.5,https://www.wein-direktimport.de/media/image/84/62/f0/2016-Riesling-SMARAGD-Loibenberg-MAGNUM-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3673/2016-riesling-smaragd-ried-loibenberg-magnum?c=559,1
560,Riesling Selection „Ried Pfaffenberg“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau, 2016 ,white,79.0,13.5,https://www.wein-direktimport.de/media/image/1a/3c/77/2016-Riesling-SELECTION-Pfaffenberg-MAGNUM-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3672/2016-riesling-selection-ried-pfaffenberg-magnum?c=559,1
561,Grauburgunder trocken -B-,Weingut Metzger, Deutschland ,Pfalz, 2020 ,white,7.9,12.0,https://www.wein-direktimport.de/media/image/a2/25/a1/Grauburgunder-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/uli-metzger/3648/2020-grauburgunder-trocken-b?c=559,1
562,Grande Réserve,Weingut Weedenborn, Deutschland ,Rheinhessen, 2017 ,white,46.0,13.0,https://www.wein-direktimport.de/media/image/88/3c/43/2017-Grande-R-serve-Zip_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-weedenborn/3639/2017-grande-reserve?c=559,1
563,Weissburgunder trocken,Weingut Walter, Deutschland ,Mosel, 2019 ,white,9.15,12.5,https://www.wein-direktimport.de/media/image/72/40/e6/2019-Weissburgunder-Zip_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-walter/3623/2019-weissburgunder-trocken?c=559,1
564,Tradition 50 Jahre 'Jubiläums Edition 850' Magnum,Schloss Gobelsburg, Österreich ,Kamptal, Jahrgangscuvée ,white,260.0,13.0,https://www.wein-direktimport.de/media/image/02/90/c8/TRADITION-Heritage-50-Years-Mag-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/kamptal/weingut-schloss-gobelsburg/3629/tradition-50-jahre-jubilaeums-edition-850-magnum?c=559,1
565,Riesling Alte Reben Mosel,Weingut Markus Molitor, Deutschland ,Mosel, 2019 ,white,17.9,11.5,https://www.wein-direktimport.de/media/image/b9/56/f2/Alte-Reben-MOSEL-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/3608/2019-riesling-alte-reben-mosel?c=559,1
566,Riesling Alte Reben Saar,Weingut Markus Molitor, Deutschland ,Saar, 2019 ,white,17.9,11.5,https://www.wein-direktimport.de/media/image/c9/d7/5a/Alte-Reben-SAAR-ZIPUcRZavrutCB9X_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/3609/2019-riesling-alte-reben-saar?c=559,1
567,Riesling ZÖBING,Schloss Gobelsburg, Österreich ,Kamptal, 2019 ,white,15.5,12.5,https://www.wein-direktimport.de/media/image/8e/4a/b9/Zoebing-Riesling-Zip_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/kamptal/weingut-schloss-gobelsburg/3600/2019-riesling-zoebing?c=559,1
568,Grüner Veltliner Ried Renner Erste Lage ÖTW,Schloss Gobelsburg, Österreich ,Kamptal, 2019 ,white,23.9,13.5,https://www.wein-direktimport.de/media/image/91/71/67/Ried-Renner-Zip_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/kamptal/weingut-schloss-gobelsburg/3597/2019-gruener-veltliner-ried-renner-erste-lage-oetw?c=559,1
569,Grüner Veltliner Ried Grub Erste Lage ÖTW,Schloss Gobelsburg, Österreich ,Kamptal, 2019 ,white,27.8,13.5,https://www.wein-direktimport.de/media/image/e9/7a/b2/Grub-Zib_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/kamptal/weingut-schloss-gobelsburg/3599/2019-gruener-veltliner-ried-grub-erste-lage-oetw?c=559,1
570,Grüner Veltliner Ried Steinsetz,Schloss Gobelsburg, Österreich ,Kamptal, 2019 ,white,16.9,13.0,https://www.wein-direktimport.de/media/image/a8/a2/2d/Steinsetz-Zip_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/kamptal/weingut-schloss-gobelsburg/3598/2019-gruener-veltliner-ried-steinsetz?c=559,1
571,Grüner Veltliner Tradition,Schloss Gobelsburg, Österreich ,Kamptal, 2017 ,white,29.0,13.5,https://www.wein-direktimport.de/media/image/b0/2b/43/GV-Tradition-Front-Zip_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/kamptal/weingut-schloss-gobelsburg/3596/2017-gruener-veltliner-tradition?c=559,1
572,Riesling trocken Forster Pechstein GG,Weingut von Winning, Deutschland ,Pfalz, 2019 ,white,60.0,13.0,https://www.wein-direktimport.de/media/image/62/1c/dc/Pechstein-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/weingut-von-winning/3578/2019-riesling-trocken-forster-pechstein-gg?c=559,1
573,Riesling trocken Forster Kirchenstück GG,Weingut von Winning, Deutschland ,Pfalz, 2019 ,white,80.0,14.0,https://www.wein-direktimport.de/media/image/55/6a/01/KirchenstueckZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/weingut-von-winning/3581/2019-riesling-trocken-forster-kirchenstueck-gg?c=559,1
574,Riesling Selection „Ried Pfaffenberg“ Doppelmagnum,Weingut Emmerich Knoll, Österreich ,Wachau, 2016 ,white,225.5,13.5,https://www.wein-direktimport.de/media/image/e0/f9/17/2016-Riesling-SELECTION-Pfaffenberg-DMG-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3574/2016-riesling-selection-ried-pfaffenberg-doppelmagnum?c=559,1
575,Weißburgunder Herrenstück trocken,Weingut Holger Koch, Deutschland ,Baden, 2019 ,white,12.5,13.0,https://www.wein-direktimport.de/media/image/c3/1f/c6/WB_HS_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/baden/weingut-holger-koch/3558/2019-weissburgunder-herrenstueck-trocken?c=559,1
576,Chardonnay Langhe 'Da Bertü',Albino Rocca, Italien ,Piemont, 2019 ,white,13.9,13.5,https://www.wein-direktimport.de/media/image/2e/cd/da/Chardonnay-LangheZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/albino-rocca/3548/2019-chardonnay-langhe-da-bertue?c=559,1
577,Riesling Auslese Wehlener Sonnenuhr GOLDKAPSEL 375 ml,Weingut Joh. Jos. Prüm, Deutschland ,Mosel, 2019 ,white,46.0,8.0,https://www.wein-direktimport.de/media/image/1a/18/12/2019-Wehlener-Sonnenuhr-Auslese-GK_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-joh.jos.-pruem/3542/2019-riesling-auslese-wehlener-sonnenuhr-goldkapsel-375-ml?c=559,1
578,Riesling Kabinett Wehlener Sonnenuhr,Weingut Joh. Jos. Prüm, Deutschland ,Mosel, 2019 ,white,35.0,9.5,https://www.wein-direktimport.de/media/image/b0/f5/d0/2019-Wehlener-Sonnenuhr-Kabinett_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-joh.jos.-pruem/3536/2019-riesling-kabinett-wehlener-sonnenuhr?c=559,1
579,Riesling Spätlese Zeltinger Sonnenuhr,Weingut Joh. Jos. Prüm, Deutschland ,Mosel, 2019 ,white,30.0,8.5,https://www.wein-direktimport.de/media/image/b0/97/a5/2019-Zeltinger-Sonnenuhr-Spatlese_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-joh.jos.-pruem/3537/2019-riesling-spaetlese-zeltinger-sonnenuhr?c=559,1
580,Riesling Spätlese Graacher Himmelreich,Weingut Joh. Jos. Prüm, Deutschland ,Mosel, 2019 ,white,33.0,8.5,https://www.wein-direktimport.de/media/image/cb/7d/7e/2019-Graacher-Himmelreich-Spatlese02ZIlcm3Yp5bp_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-joh.jos.-pruem/3538/2019-riesling-spaetlese-graacher-himmelreich?c=559,1
581,Riesling Spätlese Wehlener Sonnenuhr,Weingut Joh. Jos. Prüm, Deutschland ,Mosel, 2019 ,white,37.0,8.5,https://www.wein-direktimport.de/media/image/fe/ab/7c/2019-Wehlener-Sonnenuhr-Spatlese_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-joh.jos.-pruem/3539/2019-riesling-spaetlese-wehlener-sonnenuhr?c=559,1
582,Riesling Kabinett Bernkasteler Badstube,Weingut Joh. Jos. Prüm, Deutschland ,Mosel, 2019 ,white,26.0,9.5,https://www.wein-direktimport.de/media/image/4e/28/18/2019-Bernkastler-Badstube-Kabinett_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-joh.jos.-pruem/3534/2019-riesling-kabinett-bernkasteler-badstube?c=559,1
583,Meursault 'Clos des Ecoles',Domaine Hudelot-Noëllat, Frankreich ,Bourgogne, 2018 ,white,64.5,13.0,https://www.wein-direktimport.de/media/image/96/f3/44/Meursault-Blanc-Ecole_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/hudelot-noellat/3462/2018-meursault-clos-des-ecoles?c=559,1
584,Weisser Burgunder II trocken,Weingut von Winning, Deutschland ,Pfalz, 2019 ,white,13.0,12.5,https://www.wein-direktimport.de/media/image/86/73/ea/WB-trockengKTeA4DHsDBuK_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/weingut-von-winning/3446/2019-weisser-burgunder-ii-trocken?c=559,1
585,I Sistri Bianco Toscana,Fèlsina Società Agricola, Italien ,Toscana, 2018 ,white,16.9,13.5,https://www.wein-direktimport.de/media/image/d5/28/13/Sistri-o-J_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/felsina/3440/2018-i-sistri-bianco-toscana?c=559,1
586,Chablis Grand Cru 'Valmur',Domaine Moreau Naudet, Frankreich ,Bourgogne, 2018 ,white,98.0,12.5,https://www.wein-direktimport.de/media/image/0d/cb/7f/Valmur-GC_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/chablis/domaine-moreau-naudet/3433/2018-chablis-grand-cru-valmur?c=559,1
587,Chablis 1er Cru 'Vaillons',Domaine Moreau Naudet, Frankreich ,Bourgogne, 2018 ,white,33.9,13.0,https://www.wein-direktimport.de/media/image/a0/85/e5/1er-Cru-Vaillons_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/chablis/domaine-moreau-naudet/3437/2018-chablis-1er-cru-vaillons?c=559,1
588,Chablis Premier Cru 'Montée de Tonnerre',Domaine Moreau Naudet, Frankreich ,Bourgogne, 2018 ,white,39.9,13.5,https://www.wein-direktimport.de/media/image/7e/4c/42/Montee-Tonerre_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/chablis/domaine-moreau-naudet/3434/2018-chablis-premier-cru-montee-de-tonnerre?c=559,1
589,Viognier trocken 'Zafrán',Weingut Oliver Zeter, Deutschland ,Pfalz, 2017 ,white,35.0,14.0,https://www.wein-direktimport.de/media/image/9d/9b/c9/2017-Viognier-Zafran-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/oliver-zeter/3425/2017-viognier-trocken-zafran?c=559,1
590,Grüner Veltliner Smaragd „Ried Schütt“,Weingut Emmerich Knoll, Österreich ,Wachau, 2019 ,white,33.0,13.5,https://www.wein-direktimport.de/media/image/99/eb/07/GV-Smaragd-Schuett_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3387/2019-gruener-veltliner-smaragd-ried-schuett?c=559,1
591,Riesling Großes Gewächs Zellerweg Am Schwarzen Herrgott,Weingut Battenfeld-Spanier, Deutschland ,Rheinhessen, 2019 ,white,49.5,13.0,https://www.wein-direktimport.de/media/image/63/fd/25/2019-GG-schwarzer-Herrgott_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-battenfeld-spanier/3384/2019-riesling-grosses-gewaechs-zellerweg-am-schwarzen-herrgott?c=559,1
592,"Chardonnay Smaragd ""Loibner""",Weingut Emmerich Knoll, Österreich ,Wachau, 2019 ,white,27.0,13.5,https://www.wein-direktimport.de/media/image/83/e0/cc/Chardonnay-Smaragd-Loibner_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3392/2019-chardonnay-smaragd-loibner?c=559,1
593,Grüner Veltliner Smaragd „Ried Loibenberg“,Weingut Emmerich Knoll, Österreich ,Wachau, 2019 ,white,33.0,13.5,https://www.wein-direktimport.de/media/image/d3/ab/54/GV-Smaragd-Loibenberg_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3388/2019-gruener-veltliner-smaragd-ried-loibenberg?c=559,1
594,Riesling Großes Gewächs Hipping,Weingut Kühling-Gillot, Deutschland ,Rheinhessen, 2019 ,white,49.5,13.0,https://www.wein-direktimport.de/media/image/58/d7/d7/GG-Hipping_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-kuehling-gillot/3383/2019-riesling-grosses-gewaechs-hipping?c=559,1
595,Riesling Smaragd „Ried Schütt“ Doppelmagnum,Weingut Emmerich Knoll, Österreich ,Wachau, 2017 ,white,245.0,13.5,https://www.wein-direktimport.de/media/image/09/f4/76/2017-Riesling-Ried-Sch-tt-Smaragd-DMG-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/2232/2017-riesling-smaragd-ried-schuett-doppelmagnum?c=559,1
596,Grauburgunder trocken '232 ÜBER NULL',Weingut Weedenborn, Deutschland ,Rheinhessen, 2019 ,white,8.9,12.5,https://www.wein-direktimport.de/media/image/b1/bb/dc/GB-232-UEBER-NULLF5Qt0UrURsoI6_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-weedenborn/3366/2019-grauburgunder-trocken-232-ueber-null?c=559,1
597,"Riesling trocken ""Bockenauer Schiefergestein""",Weingut Schäfer-Fröhlich, Deutschland ,Nahe, 2019 ,white,19.9,13.0,https://www.wein-direktimport.de/media/image/65/1f/87/SchiefergesteinOUAaFAcqmQsy7_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/nahe/weingut-schaefer-froehlich/3377/2019-riesling-trocken-bockenauer-schiefergestein?c=559,1
598,Riesling Spätlese Goldkapsel FELSENECK,Weingut Schäfer-Fröhlich, Deutschland ,Nahe, 2019 ,white,26.0,8.0,https://www.wein-direktimport.de/media/image/3c/12/ff/Felseneck-Spaetlese-GK_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/nahe/weingut-schaefer-froehlich/3373/2019-riesling-spaetlese-goldkapsel-felseneck?c=559,1
599,Riesling Spätlese FELSENECK,Weingut Schäfer-Fröhlich, Deutschland ,Nahe, 2019 ,white,19.9,8.0,https://www.wein-direktimport.de/media/image/ea/aa/57/Felseneck-Spaetlese_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/nahe/weingut-schaefer-froehlich/3374/2019-riesling-spaetlese-felseneck?c=559,1
600,Weisser Burgunder 'R' trocken,Weingut Schäfer-Fröhlich, Deutschland ,Nahe, 2019 ,white,35.0,13.5,https://www.wein-direktimport.de/media/image/4c/66/g0/WB-R4eDlHpjnSfgJ8_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/nahe/weingut-schaefer-froehlich/3372/2019-weisser-burgunder-r-trocken?c=559,1
601,Riesling trocken,Weingut Schäfer-Fröhlich, Deutschland ,Nahe, 2019 ,white,10.9,12.0,https://www.wein-direktimport.de/media/image/f3/38/ac/Riesling-trocken5ow6VwA3VOKnd_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/nahe/weingut-schaefer-froehlich/3380/2019-riesling-trocken?c=559,1
